#All power spectra in columns 2-12 are dimensionless \Delta^2 and shot noise-subtracted.
#Columns: k[h/Mpc],z=1.7750e-02,z=2.2876e-01,z=5.1889e-01,z=1.0268e+00,z=1.9655e+00,z=3.0006e+00,z=3.3339e+00,z=3.7369e+00,z=4.2438e+00,z=4.9261e+00
1.9491e+00	5.8495e+01	3.9554e+01	2.5446e+01	1.1997e+01	3.2578e+00	1.1848e+00	9.1339e-01	6.8976e-01	5.0644e-01	3.5562e-01
2.0114e+00	6.2864e+01	4.2552e+01	2.6541e+01	1.2734e+01	3.5583e+00	1.2553e+00	9.6914e-01	7.3229e-01	5.3603e-01	3.7361e-01
2.0739e+00	6.5965e+01	4.5090e+01	2.7728e+01	1.3599e+01	3.6159e+00	1.2968e+00	1.0018e+00	7.5803e-01	5.5713e-01	3.9063e-01
2.1374e+00	6.8713e+01	4.7011e+01	2.9636e+01	1.4410e+01	3.8319e+00	1.3633e+00	1.0402e+00	7.7849e-01	5.6745e-01	3.9585e-01
2.2003e+00	7.3339e+01	4.9512e+01	3.1584e+01	1.5100e+01	3.9896e+00	1.4306e+00	1.1004e+00	8.2770e-01	6.0286e-01	4.1771e-01
2.2630e+00	7.6167e+01	5.2265e+01	3.1903e+01	1.6071e+01	4.3134e+00	1.4832e+00	1.1281e+00	8.3800e-01	6.0442e-01	4.1675e-01
2.3260e+00	7.7724e+01	5.4176e+01	3.3778e+01	1.6706e+01	4.5067e+00	1.5540e+00	1.1847e+00	8.8156e-01	6.3552e-01	4.3683e-01
2.3889e+00	8.3643e+01	5.6672e+01	3.4525e+01	1.7636e+01	4.6877e+00	1.5805e+00	1.2010e+00	8.9626e-01	6.5107e-01	4.4979e-01
2.4512e+00	8.6335e+01	5.7928e+01	3.7437e+01	1.8459e+01	4.8630e+00	1.6430e+00	1.2480e+00	9.2741e-01	6.6881e-01	4.5917e-01
2.5138e+00	8.6169e+01	6.0303e+01	3.7675e+01	1.8795e+01	5.0559e+00	1.7586e+00	1.3245e+00	9.7385e-01	6.9417e-01	4.7155e-01
2.5771e+00	9.4125e+01	6.4811e+01	3.9573e+01	1.9786e+01	5.2392e+00	1.8024e+00	1.3637e+00	1.0096e+00	7.2321e-01	4.9148e-01
2.6402e+00	9.7558e+01	6.5952e+01	4.0912e+01	2.0469e+01	5.6263e+00	1.8663e+00	1.4014e+00	1.0317e+00	7.3730e-01	5.0175e-01
2.7029e+00	9.9759e+01	6.9320e+01	4.3055e+01	2.1081e+01	5.8696e+00	1.9459e+00	1.4538e+00	1.0633e+00	7.5689e-01	5.1406e-01
2.7656e+00	1.0449e+02	6.9764e+01	4.3231e+01	2.1872e+01	6.0374e+00	1.9927e+00	1.4976e+00	1.1051e+00	7.8999e-01	5.3343e-01
2.8287e+00	1.0713e+02	7.2018e+01	4.5153e+01	2.2894e+01	6.2493e+00	2.0538e+00	1.5412e+00	1.1348e+00	8.0837e-01	5.4348e-01
2.8915e+00	1.1105e+02	7.5030e+01	4.6549e+01	2.3105e+01	6.4964e+00	2.1508e+00	1.6163e+00	1.1856e+00	8.3572e-01	5.5597e-01
2.9535e+00	1.1180e+02	7.5521e+01	4.7915e+01	2.4688e+01	6.9420e+00	2.2390e+00	1.6820e+00	1.2278e+00	8.5995e-01	5.7007e-01
3.0161e+00	1.1802e+02	7.9784e+01	4.9374e+01	2.5305e+01	7.0372e+00	2.2699e+00	1.6923e+00	1.2386e+00	8.7782e-01	5.8915e-01
3.0794e+00	1.2105e+02	8.3170e+01	5.1354e+01	2.6243e+01	7.3012e+00	2.3703e+00	1.7745e+00	1.2889e+00	9.0126e-01	5.9834e-01
3.1428e+00	1.2492e+02	8.4238e+01	5.2624e+01	2.6866e+01	7.7014e+00	2.4618e+00	1.8433e+00	1.3411e+00	9.3709e-01	6.1842e-01
3.2055e+00	1.2637e+02	8.7583e+01	5.4280e+01	2.8185e+01	7.9531e+00	2.5257e+00	1.8816e+00	1.3621e+00	9.5100e-01	6.2870e-01
3.2681e+00	1.3032e+02	9.0945e+01	5.6870e+01	2.9124e+01	8.1799e+00	2.6260e+00	1.9490e+00	1.4051e+00	9.7690e-01	6.4117e-01
3.3312e+00	1.3406e+02	9.1998e+01	5.7310e+01	2.9971e+01	8.5613e+00	2.7187e+00	2.0245e+00	1.4641e+00	1.0133e+00	6.5878e-01
3.3941e+00	1.3723e+02	9.3851e+01	5.9453e+01	3.0779e+01	8.8254e+00	2.8039e+00	2.0713e+00	1.4753e+00	1.0141e+00	6.6219e-01
3.4564e+00	1.4079e+02	9.5794e+01	6.0686e+01	3.1664e+01	9.0257e+00	2.9128e+00	2.1523e+00	1.5457e+00	1.0671e+00	6.9435e-01
3.5188e+00	1.4270e+02	9.9129e+01	6.2552e+01	3.2423e+01	9.4018e+00	2.9429e+00	2.1749e+00	1.5585e+00	1.0729e+00	6.9988e-01
3.5820e+00	1.4520e+02	1.0251e+02	6.4286e+01	3.3946e+01	9.8117e+00	3.0478e+00	2.2393e+00	1.6014e+00	1.0998e+00	7.1209e-01
3.6451e+00	1.5048e+02	1.0507e+02	6.5562e+01	3.4402e+01	1.0010e+01	3.1233e+00	2.3070e+00	1.6480e+00	1.1332e+00	7.3685e-01
3.7076e+00	1.5364e+02	1.0618e+02	6.7034e+01	3.5089e+01	1.0191e+01	3.2292e+00	2.3803e+00	1.6956e+00	1.1619e+00	7.4824e-01
3.7706e+00	1.5757e+02	1.1006e+02	6.8453e+01	3.6075e+01	1.0587e+01	3.3112e+00	2.4356e+00	1.7309e+00	1.1819e+00	7.6169e-01
3.8336e+00	1.6299e+02	1.1246e+02	7.0849e+01	3.6938e+01	1.0955e+01	3.3948e+00	2.4782e+00	1.7602e+00	1.2028e+00	7.7352e-01
3.8965e+00	1.6366e+02	1.1499e+02	7.2021e+01	3.8026e+01	1.1243e+01	3.5151e+00	2.5829e+00	1.8298e+00	1.2430e+00	7.9644e-01
3.9588e+00	1.7022e+02	1.1738e+02	7.2641e+01	3.8607e+01	1.1555e+01	3.5979e+00	2.6332e+00	1.8701e+00	1.2738e+00	8.1020e-01
4.0211e+00	1.7293e+02	1.2065e+02	7.4344e+01	3.9114e+01	1.1953e+01	3.7156e+00	2.7270e+00	1.9287e+00	1.3028e+00	8.2793e-01
4.0845e+00	1.7522e+02	1.2237e+02	7.7395e+01	3.9863e+01	1.2335e+01	3.8183e+00	2.7951e+00	1.9728e+00	1.3360e+00	8.5037e-01
